"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^{(+)}","k_\rho^{(-)}","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
-36.01990049751244,"1/2",1,1,1,19.64607940697802,40.56156045920982,0.34533523033356794,45.06893190382283,1.1197451708921091,-0.44024906811542597,-1.060956037491257,-0.0002662157864502999,-0.0007194998544823941,-0.0017334290168969564,-0.00001778523737498448,-0.23104853093034589,-0.570605806303449,0.,-0.6142559525340895,-0.24010325201754912,0.8296933597117616,-0.6142559525340896,-0.18765851408527937,-0.4634482517944209,0.,0.19705028754947282,-0.07978919764706348,-1.838478024377445,0.009391773464193454,-0.5432374494414843,-1.838478024377445,0.7071067935304803
-35.62189054726368,"1/2",1,1,1,19.470798602586104,40.1391513648348,0.34522784640564497,44.6123690304784,1.1191538046747889,-0.44053774282259,-1.0616515128707977,-0.00027343543309732036,-0.000731090549016933,-0.0017613347652944492,-0.000018493487026293464,-0.23082211882448678,-0.5702633004655159,0.,-0.6138247423072509,-0.24002116135234622,0.8304120350538275,-0.6138247423072513,-0.18759725813805536,-0.463473050715016,0.,0.1968707711038853,-0.07968622298456544,-1.8384779079621465,0.009273512965829928,-0.5431592736995814,-1.8384779079621465,0.7071067978760563
-35.223880597014926,"1/2",1,1,1,19.295401984736255,39.716463254036974,0.3451175328889255,44.15552050606847,1.1185498073136226,-0.44083103074150914,-1.0623580950158695,-0.00028093697015282203,-0.000742681243551472,-0.001789240513691942,-0.00001920173667760245,-0.23059160658139807,-0.5699161394045664,0.,-0.6133867485067012,-0.23993867818221962,0.8311432609164388,-0.6133867485067012,-0.18753436961989167,-0.4634985007648567,0.,0.19668805198488493,-0.07958120636826581,-1.8384779379206488,0.009153682364993254,-0.5430797071331225,-1.8384779379206488,0.7071067961563812
-34.82587064676617,"1/2",1,1,1,19.119887717324303,39.293491706213146,0.34500417758822205,43.69838208434415,1.1179327641106211,-0.44112893187218327,-1.0630757839264728,-0.0002887203976168049,-0.0007542719380860109,-0.0018171462620894347,-0.000019909986328911434,-0.23035687059793925,-0.5695642160877176,0.,-0.6129417846648708,-0.23985581422411031,0.831887405354635,-0.6129417846648708,-0.18746978704678527,-0.4635246260390412,0.,0.1965020339550234,-0.07947408269243851,-1.8384780750936562,0.009032246908238117,-0.5429987087314797,-1.8384780750936562,0.7071067900263497
-34.42786069651741,"1/2",1,1,1,18.94425396297605,38.87023229770574,0.3448876681828794,43.24094953965905,1.1173022420480834,-0.441431483669816,-1.0638046696748795,-0.0002967894794236355,-0.0007665011042962826,-0.0018465871414871289,-0.00002068472741705046,-0.23011778714714104,-0.5692074233926862,0.,-0.6124896621355413,-0.23977258121930464,0.8326448583128764,-0.6124896621355412,-0.18740344852917573,-0.4635514507359162,0.,0.19631262096628851,-0.07936478701658164,-1.8384781441189042,0.008909172437112783,-0.5429162377524979,-1.8384781441189042,0.7071067869797246
-34.02985074626866,"1/2",1,1,1,18.76849878430966,38.44668036445551,0.34476788145419623,42.78321841170019,1.1166577884072404,-0.44173915432508376,-1.064545877495685,-0.0003051971449371116,-0.00077954393842439,-0.0018779821580613728,-0.000021563791788166828,-0.22987422213968572,-0.5688456471493172,0.,-0.6120301792039468,-0.2396889932527777,0.8334160190821692,-0.6120301792039468,-0.1873352865567877,-0.4635790012615825,0.,0.1961197086421113,-0.07925324856803075,-1.8384780943494614,0.008784422085323623,-0.5428322498296133,-1.8384780943494614,0.7071067889891814
-33.6318407960199,"1/2",1,1,1,18.592620116590872,38.02283093644496,0.3446446787638427,42.325183936060284,1.1159989295381756,-0.442052016158114,-1.0652995808454755,-0.00031395468681720117,-0.0007925867725524974,-0.001909377174635617,-0.000022442856159283195,-0.2296260273646311,-0.5684787642002895,0.,-0.6115631175264927,-0.23960506804011467,0.8342012931204555,-0.6115631175264926,-0.1872652258733226,-0.4636073070806946,0.,0.19592318107187506,-0.07913938843690065,-1.8384780900321687,0.008657955198552475,-0.5427466955175952,-1.8384780900321687,0.7071067891450756
-33.233830845771145,"1/2",1,1,1,18.416615893679285,37.59867904032923,0.3445179208575435,41.86684137301276,1.1153251701181046,-0.44237006916890664,-1.066065779724251,-0.0003230621050639042,-0.0008056296066806047,-0.0019407721912098612,-0.000023321920530399562,-0.2293730541874459,-0.5681066512855211,0.,-0.6110882559720019,-0.23952082352376075,0.8350011111856265,-0.6110882559720018,-0.1871931905206429,-0.4636363978622713,0.,0.19572292232622923,-0.07902312772940354,-1.8384781384760194,0.008529731805586332,-0.5426595255916749,-1.8384781384760194,0.7071067871196468
-32.83582089552239,"1/2",1,1,1,18.240484036964077,37.174219672783245,0.3443874670500413,41.408185980347966,1.114635991855471,-0.4426934467557868,-1.066844794761298,-0.00033253546371557745,-0.0008196215401133113,-0.0019744479337922196,-0.000024320163130048214,-0.2291151526343095,-0.567729184259908,0.,-0.6106053693484715,-0.23943627796737676,0.8358159293337588,-0.6106053693484715,-0.1871191034000048,-0.4636663036525064,0.,0.1955188157376559,-0.07890438707851344,-1.8384781084204052,0.008399712337651105,-0.5425706907310198,-1.8384781084204052,0.7071067883061327
-32.43781094527363,"1/2",1,1,1,18.064222341573817,36.74944752710156,0.3442531605039258,40.94921271957504,1.1139308516935675,-0.4430225267283033,-1.0676375335911572,-0.00034242483045579845,-0.0008340053217819914,-0.002009064686249962,-0.00002537390473956243,-0.22885215816305696,-0.5673462299923383,0.,-0.61011421509615,-0.2393514535819311,0.8366462136078767,-0.6101142150961502,-0.1870428792494783,-0.46369705770261793,0.,0.19531073277484964,-0.07878307873577665,-1.8384780653580666,0.00826785352537135,-0.5424801364383945,-1.8384780653580666,0.7071067900153973
-32.039800995024876,"1/2",1,1,1,17.887828529798828,36.32435712162452,0.34411483442883,40.489916396688194,1.1132091805357796,-0.4433573315890461,-1.06844405023294,-0.0003527335968415973,-0.0008483891034506716,-0.0020436814387077046,-0.000026427646349076643,-0.22858389744239696,-0.5669576501581066,0.,-0.6096145390243822,-0.23926637512081822,0.837492449168886,-0.609614539024382,-0.18696442757618945,-0.46372869527462696,0.,0.19509853791231538,-0.07865911002148708,-1.838478106735461,0.008134110336125933,-0.5423878052961141,-1.838478106735461,0.7071067882878732
-31.64179104477612,"1/2",1,1,1,17.71130032240561,35.898942971030465,0.3439723218458331,40.03029184939504,1.112470381965122,-0.4436978816402408,-1.0692643935097934,-0.0003634639349521368,-0.0008631729987799046,-0.0020792596267424023,-0.000027532149850901476,-0.2283101969683028,-0.5665633063230395,0.,-0.6091060834649134,-0.23918106738216913,0.8383551527011772,-0.6091060834649132,-0.1868836572362331,-0.463761251785884,0.,0.19488209594858788,-0.0785323885522666,-1.8384781292726033,0.007998438712354783,-0.5422936403381506,-1.8384781292726033,0.7071067873286023
-31.243781094527364,"1/2",1,1,1,17.534635361687606,35.47319940148769,0.3438254452652691,39.570333749477676,1.1117138302606229,-0.4440446024103257,-1.0700995853987993,-0.000374675321300934,-0.0008790988708964533,-0.002117579615512734,-0.000028805066551804597,-0.22803087387029877,-0.5661630544243638,0.,-0.6085885780074153,-0.23909555780717334,0.8392348626401698,-0.6085885780074151,-0.18680047149904322,-0.46379476479121146,0.,0.19466126428020164,-0.07840281674268389,-1.838478056093916,0.007860792781158421,-0.5421975815338953,-1.838478056093916,0.7071067902005939
-30.845771144278608,"1/2",1,1,1,17.357831141229155,35.047120382091215,0.3436740056187925,39.110036422946706,1.1109388682759616,-0.4443976618359793,-1.0709500290246294,-0.00038639334116252847,-0.000895024743013002,-0.002155899604283066,-0.00003007798325270772,-0.2277457265475108,-0.565756739744457,0.,-0.6080617305536095,-0.23900987954729622,0.8401321298950916,-0.6080617305536096,-0.18671476281802807,-0.4638292760766697,0.,0.19443588495380626,-0.0782702861051452,-1.8384780606791753,0.007721122135778191,-0.5420995621818149,-1.8384780606791753,0.707106789953045
-30.44776119402985,"1/2",1,1,1,17.180885138182273,34.62069984249802,0.3435178012612243,38.649394195973564,1.1101448060356651,-0.4447570599172017,-1.0718157243872832,-0.0003986179945369202,-0.0009109506151295507,-0.002194219593053398,-0.00003135089995361084,-0.22745455121573233,-0.5653442063896752,0.,-0.6075252428704989,-0.23892406646627926,0.8410475402227534,-0.607525242870499,-0.18662642174086044,-0.46386482805684087,0.,0.19420579873475302,-0.0781346873204869,-1.8384781280678602,0.007579376993892578,-0.5419995153773278,-1.8384781280678602,0.7071067871686388
-30.049751243781095,"1/2",1,1,1,17.00379480473509,34.19393165239801,0.3433566271444003,38.188401375422906,1.109330918623377,-0.4451230296295575,-1.0726972309514367,-0.0004113826859208321,-0.0009283228973443292,-0.0022360119621294113,-0.000032840523919377694,-0.22715714106154541,-0.5649252966559405,0.,-0.6069788093439924,-0.23883815328966962,0.8419817152391871,-0.6069788093439925,-0.1865353364567746,-0.4639014639478494,0.,0.19397084444833346,-0.07799590978665699,-1.8384780685290933,0.007435507991558871,-0.5418973737345064,-1.8384780685290933,0.7071067894595845
-29.65174129353234,"1/2",1,1,1,16.826557413586663,33.76680925065876,0.343190250636356,37.72705185093452,1.1084964432275142,-0.4454960356470783,-1.0735956637018176,-0.00042476212989670876,-0.0009460323406977212,-0.0022786126085350585,-0.00003439118205940236,-0.2268532657016513,-0.5644998399149977,0.,-0.6064220975077035,-0.23875218227066414,0.8429352901074031,-0.6064220975077036,-0.18644138138320346,-0.4639392323439816,0.,0.19373084154461093,-0.07785382911382556,-1.8384780154535214,0.007289460161407468,-0.5417930614578071,-1.8384780154535214,0.7071067914613953
-29.253731343283583,"1/2",1,1,1,16.649170159638288,33.339325889520126,0.34301842615511347,37.265339362096476,1.1076405771273221,-0.44587609019926716,-1.074511051933355,-0.00043875875124174945,-0.000963741784051113,-0.002321213254940706,-0.000035941840199427034,-0.22654268396565547,-0.5640676599663225,0.,-0.6058547599350628,-0.23866619934989833,0.8439089318098737,-0.6058547599350629,-0.18634442401987397,-0.46397818444049865,0.,0.19348560096664566,-0.07770831491085439,-1.8384780837107397,0.007141176946771688,-0.541686499351353,-1.8384780837107397,0.7071067886343493
